"product","user","value"
"Maltesers",578,5
"Czekolada z okienkiem",1228,5
"Kinder surprise",1228,5
"Milka Lila Stars Raisins",578,4
"Romero",1228,0
"Milka Hazelnuts",1228,4
"Raffaello",578,5
"Milka White",1228,5
"Raffaello",1228,4
"Dumle",578,5
"Jelly (kisiel)",1228,3
"Fisherman's Friend",1228,0
"7 days - cake bar",578,1
"Kaszka manna",44,4
"Ptasie mleczko",578,4
"Knoppers",44,5
"Mars",578,4
"Romero",578,4
"KitKat",44,2
"Duplo",578,5
"Manhattan Ice Cream",44,0
"Magnum Almond",1228,0
"Michalki biale",44,4
"Snickers",1228,2
"Creme puffs (ptysie)",578,3
"Bounty",1228,2
"Ptasie mleczko",44,2
"Prince Polo",1228,4
"Bounty",44,5
"Raffaello",44,5
"Michalki biale",1228,0
"Cornetto",44,5
"Dzika roza",1228,0
"Mamba",44,4
"Fruitella",1228,4
"Haribo",44,3
"Lentilky",1228,5
"Kinder surprise",44,5
"Manhattan Ice Cream",1228,0
"Duplo",44,3
"Alpenliebe",1228,4
"Lentilky",44,5
"Mars",1228,1
"Chalwa",44,1
"Leibniz Biscuits",1228,3
"Kaszka manna",1228,4
"Kinder bueno white",44,4
"Donuts ",44,5
"After Eight ",1228,0
"Kinder bueno white",1228,5
"Wisełka",1228,0
"Haribo",1228,4
"Cornetto",1228,0
"Chupa chups",44,2
"Tic tac",1228,2
"Milka Lila Stars Raisins",44,5
"Merci",1228,3
"Tic tac",44,2
"7 days - cake bar",44,2
"Mon cheri",44,0
"Lion",44,4
"Romero",44,0
"Kopiko",44,1
"Wisełka",44,0
"Ferrero rocher",44,5
"Jelly (kisiel)",44,2
"Milky Way",44,5
"Schogetten",44,5
"M&m's",44,4
"LU Holenderskie",44,5
"Nonnette (pierniczki)",44,4
"Prince Polo",44,4
"Grzeski dziel na 6",44,3
"Fisherman's Friend",44,0
"Milka White",44,5
"Dzika roza",44,1
"Dumle",44,5
"Toblerone white",44,0
"Twix",44,5
"Maltesers",44,5
"After Eight ",44,0
"Merci",44,5
"Milka Hazelnuts",44,5
"Nimm2",44,3
"Halls",44,1
"Czekolada z okienkiem",44,4
"Kinder bueno",44,5
"Pieguski",44,3
"Jeżyki",44,5
"Werther's Original",44,2
"Draze kokosowe korsarz",44,5
"Fruitella",44,4
"Creme puffs (ptysie)",44,4
"Nogger",44,5
"Mentos Mint",44,2
"Alpenliebe",44,1
"Leibniz Biscuits",44,3
"Toffifee",44,5
"Mars",44,5
"Snickers",44,5
"Nutella",44,5
"Magnum Almond",44,0
"Skittles",44,2
"Werther's Original",527,4
"Snickers",527,2
"M&m's",527,1
"Draze kokosowe korsarz",527,5
"Tic tac",527,3
"KitKat",527,4
"Mon cheri",527,1
"Alpenliebe",527,1
"Manhattan Ice Cream",527,3
"Ptasie mleczko",527,5
"Milka Hazelnuts",527,2
"Mamba",527,1
"Grzeski dziel na 6",527,4
"Nimm2",527,1
"Mentos Mint",527,2
"Halls",527,1
"Maltesers",527,0
"Chalwa",527,3
"Knoppers",527,4
"Jeżyki",527,2
"Nogger",527,0
"Fisherman's Friend",527,0
"Haribo",527,1
"Cornetto",527,2
"Donuts ",527,1
"Schogetten",527,5
"Michalki biale",527,3
"Magnum Almond",527,4
"Milka White",527,3
"LU Holenderskie",527,3
"Lion",527,2
"Milka Lila Stars Raisins",527,1
"Raffaello",527,5
"Merci",527,4
"Czekolada z okienkiem",527,2
"Jelly (kisiel)",527,0
"Kinder surprise",527,3
"Kinder bueno",527,5
"Pieguski",527,3
"Kaszka manna",527,2
"Wisełka",527,0
"After Eight ",527,0
"Milky Way",527,4
"Kinder bueno white",527,5
"Fruitella",527,1
"Dzika roza",527,1
"Prince Polo",527,5
"Mars",527,4
"Bounty",527,4
"Nutella",527,3
"Toblerone white",527,5
"Kopiko",527,5
"Twix",527,3
"Nonnette (pierniczki)",527,0
"Leibniz Biscuits",527,2
"Duplo",527,0
"Romero",527,0
"Creme puffs (ptysie)",527,2
"Skittles",527,1
"Lentilky",527,3
"7 days - cake bar",527,0
"Ferrero rocher",527,5
"Toffifee",527,5
"Chupa chups",527,1
"Dumle",527,5
"Mamba",970,4
"Halls",970,2
"Czekolada z okienkiem",970,3
"Jeżyki",970,4
"After Eight ",970,2
"Maltesers",970,5
"Tic tac",970,1
"Nutella",970,3
"Kinder bueno",970,5
"7 days - cake bar",970,3
"Nonnette (pierniczki)",970,2
"Snickers",970,5
"Magnum Almond",970,5
"Romero",970,5
"Bounty",970,3
"Fruitella",970,4
"Milka Hazelnuts",970,4
"Raffaello",970,5
"Jelly (kisiel)",970,0
"Leibniz Biscuits",970,2
"Manhattan Ice Cream",970,1
"Twix",970,5
"Dumle",970,5
"Milka Lila Stars Raisins",970,5
"Wisełka",970,0
"M&m's",970,4
"Chupa chups",970,4
"Dzika roza",970,2
"Kaszka manna",970,1
"Cornetto",970,5
"Nimm2",970,5
"Alpenliebe",970,5
"Duplo",970,0
"Schogetten",970,0
"LU Holenderskie",970,0
"Fisherman's Friend",970,0
"Draze kokosowe korsarz",970,4
"Ferrero rocher",970,5
"Mentos Mint",970,4
"Merci",970,5
"Werther's Original",970,4
"Skittles",970,5
"Donuts ",970,4
"Milka White",970,5
"Mon cheri",970,5
"Lion",970,5
"Toffifee",970,5
"Ptasie mleczko",970,5
"Mars",970,5
"Lentilky",970,3
"Chalwa",970,5
"Grzeski dziel na 6",970,2
"KitKat",970,5
"Michalki biale",970,0
"Kinder bueno white",970,5
"Milky Way",970,5
"Kopiko",970,3
"Toblerone white",970,5
"Nogger",970,5
"Haribo",970,5
"Prince Polo",970,4
"Kinder surprise",970,5
"Creme puffs (ptysie)",970,5
"Pieguski",970,4
"Knoppers",970,4
"KitKat",810,4
"M&m's",810,4
"Prince Polo",810,3
"Haribo",810,3
"Wisełka",810,0
"Mars",810,4
"Grzeski dziel na 6",810,2
"Raffaello",810,4
"Chalwa",810,2
"Draze kokosowe korsarz",810,3
"Ptasie mleczko",810,2
"Cornetto",810,0
"Dumle",810,4
"Chupa chups",810,4
"Milky Way",810,3
"Fruitella",810,5
"Snickers",810,3
"Toffifee",810,4
"Lentilky",810,3
"Nogger",810,4
"Jelly (kisiel)",810,0
"Magnum Almond",810,4
"Knoppers",810,5
"Nonnette (pierniczki)",810,0
"Jeżyki",810,3
"Pieguski",810,3
"Dzika roza",810,2
"Halls",810,2
"Lion",810,3
"7 days - cake bar",810,2
"Mentos Mint",810,2
"Fisherman's Friend",810,0
"After Eight ",810,2
"Merci",810,4
"Alpenliebe",810,4
"Toblerone white",810,3
"Milka White",810,5
"Tic tac",810,3
"Milka Lila Stars Raisins",810,5
"Twix",810,4
"Kaszka manna",810,4
"Nimm2",810,4
"Ferrero rocher",810,4
"Mamba",810,3
"Schogetten",810,3
"Skittles",810,5
"Romero",810,5
"Creme puffs (ptysie)",810,2
"Milka Hazelnuts",810,5
"Maltesers",810,4
"LU Holenderskie",810,3
"Mon cheri",810,2
"Manhattan Ice Cream",810,3
"Leibniz Biscuits",810,2
"Duplo",810,3
"Nutella",810,5
"Michalki biale",810,0
"Donuts ",810,3
"Werther's Original",810,4
"Kopiko",810,3
"Bounty",810,4
"Czekolada z okienkiem",810,5
"Kinder bueno",810,5
"Kinder surprise",810,5
"Kinder bueno white",810,5
"Werther's Original",919,3
"Alpenliebe",919,2
"Bounty",919,5
"Fisherman's Friend",919,1
"Pieguski",919,2
"Chalwa",919,3
"7 days - cake bar",919,0
"Cornetto",919,3
"Mentos Mint",919,2
"Nonnette (pierniczki)",919,0
"Maltesers",919,2
"Snickers",919,4
"Duplo",919,2
"Wisełka",919,0
"Draze kokosowe korsarz",919,4
"Kopiko",919,4
"Michalki biale",919,2
"Schogetten",919,3
"Chupa chups",919,5
"Haribo",919,5
"Prince Polo",919,4
"Lion",919,4
"Kaszka manna",919,3
"Mamba",919,5
"Toffifee",919,5
"Romero",919,5
"Magnum Almond",919,3
"LU Holenderskie",919,0
"Grzeski dziel na 6",919,3
"M&m's",919,5
"Milky Way",919,4
"Creme puffs (ptysie)",919,2
"Nimm2",919,5
"Manhattan Ice Cream",919,0
"Toblerone white",919,0
"Kinder surprise",919,5
"Kinder bueno",919,4
"Mars",919,4
"Merci",919,3
"Halls",919,3
"Ptasie mleczko",919,4
"Nogger",919,4
"Milka Hazelnuts",919,4
"Mon cheri",919,5
"Ferrero rocher",919,4
"KitKat",919,4
"Milka White",919,1
"Knoppers",919,3
"Dzika roza",919,2
"Czekolada z okienkiem",919,5
"Skittles",919,5
"Dumle",919,4
"Raffaello",919,5
"Leibniz Biscuits",919,3
"Lentilky",919,4
"Jelly (kisiel)",919,5
"After Eight ",919,5
"Jeżyki",919,3
"Mars",492,3
"Nutella",919,5
"Kinder bueno white",919,1
"Michalki biale",492,4
"Fruitella",919,1
"Jeżyki",492,4
"Donuts ",919,4
"Manhattan Ice Cream",492,4
"Twix",919,3
"Tic tac",919,1
"LU Holenderskie",492,3
"Milka Lila Stars Raisins",919,3
"Cornetto",492,3
"Kinder surprise",492,4
"Mentos Mint",492,2
"Fisherman's Friend",492,2
"Bounty",492,3
"Tic tac",492,3
"Schogetten",492,3
"Fruitella",492,3
"Alpenliebe",492,2
"Maltesers",492,4
"Ferrero rocher",492,5
"Donuts ",492,4
"Kinder bueno",492,5
"Knoppers",492,5
"Milka Lila Stars Raisins",492,5
"Milka Hazelnuts",492,5
"Draze kokosowe korsarz",492,5
"Lentilky",492,4
"Haribo",492,5
"Duplo",492,4
"Toblerone white",492,5
"Grzeski dziel na 6",492,3
"Skittles",492,3
"Nogger",492,4
"Dzika roza",492,2
"Wisełka",492,3
"Milky Way",492,3
"Nonnette (pierniczki)",492,4
"Merci",492,4
"Romero",492,4
"Raffaello",492,5
"Snickers",492,5
"After Eight ",492,5
"Pieguski",492,3
"M&m's",492,4
"Werther's Original",492,2
"Jelly (kisiel)",492,4
"Lion",492,4
"Leibniz Biscuits",492,3
"Milka White",492,5
"Mon cheri",492,4
"Creme puffs (ptysie)",492,5
"Nimm2",492,4
"Chalwa",492,5
"Kinder bueno white",492,5
"7 days - cake bar",492,4
"Kaszka manna",492,5
"Dumle",492,4
"Mamba",492,3
"KitKat",492,5
"Nutella",492,5
"Prince Polo",492,5
"Ptasie mleczko",492,5
"Czekolada z okienkiem",492,5
"Magnum Almond",492,5
"Chupa chups",492,4
"Toffifee",492,5
"Twix",492,4
"Halls",492,3
"Kopiko",492,2
"Toblerone white",485,0
"Donuts ",485,5
"Grzeski dziel na 6",485,4
"Nutella",485,4
"Michalki biale",485,5
"LU Holenderskie",485,5
"Schogetten",485,3
"Manhattan Ice Cream",1176,4
"Chalwa",485,4
"Twix",1176,5
"Mon cheri",485,3
"Grzeski dziel na 6",1176,4
"Romero",485,0
"Milka Lila Stars Raisins",1176,2
"Fruitella",485,4
"Raffaello",485,5
"Donuts ",1176,2
"Twix",485,5
"Chalwa",1176,1
"Lentilky",485,5
"Merci",1176,3
"Lion",485,4
"LU Holenderskie",1176,0
"Mentos Mint",485,3
"Halls",1176,3
"Cornetto",485,3
"Haribo",1176,4
"Dzika roza",485,0
"Werther's Original",1176,1
"Werther's Original",485,5
"Bounty",1176,4
"Czekolada z okienkiem",485,5
"Snickers",485,5
"Draze kokosowe korsarz",1176,3
"Kaszka manna",485,2
"Nonnette (pierniczki)",1176,0
"Kinder bueno",485,4
"Skittles",1176,2
"Mars",1176,4
"Nimm2",485,4
"Kaszka manna",1176,0
"Merci",485,4
"Magnum Almond",1176,0
"Haribo",485,5
"Wisełka",1176,0
"M&m's",485,5
"Milka Hazelnuts",485,5
"7 days - cake bar",1176,0
"Manhattan Ice Cream",485,0
"Fruitella",1176,4
"Mamba",485,5
"M&m's",1176,4
"Lion",1176,3
"Jeżyki",485,3
"Chupa chups",1176,4
"After Eight ",485,5
"Maltesers",1176,0
"Duplo",1176,0
"Nonnette (pierniczki)",485,4
"Mon cheri",1176,5
"Nogger",485,0
"Cornetto",1176,3
"Fisherman's Friend",485,0
"Milka White",1176,3
"Toffifee",485,3
"Jeżyki",1176,4
"Romero",1176,0
"Jelly (kisiel)",485,4
"Nogger",1176,0
"Mars",485,4
"Kinder surprise",1176,5
"Ferrero rocher",485,2
"Ptasie mleczko",1176,5
"Milka Lila Stars Raisins",485,3
"Knoppers",1176,2
"Prince Polo",485,4
"After Eight ",1176,4
"Lentilky",1176,0
"Tic tac",485,4
"Ferrero rocher",1176,5
"Bounty",485,5
"Toffifee",1176,3
"Milka White",485,4
"Snickers",1176,2
"Milky Way",1176,4
"Creme puffs (ptysie)",485,4
"Kinder bueno white",1176,0
"Skittles",485,4
"Kopiko",1176,0
"KitKat",1176,3
"Alpenliebe",485,3
"Kinder bueno",1176,3
"Kopiko",485,4
"Mamba",1176,4
"7 days - cake bar",485,3
"Schogetten",1176,5
"KitKat",485,5
"Fisherman's Friend",1176,0
"Leibniz Biscuits",485,2
"Dzika roza",1176,0
"Czekolada z okienkiem",1176,5
"Duplo",485,0
"Mentos Mint",1176,3
"Halls",485,1
"Raffaello",1176,5
"Toblerone white",1176,4
"Kinder bueno white",485,4
"Leibniz Biscuits",1176,0
"Tic tac",1176,3
"Draze kokosowe korsarz",485,4
"Milka Hazelnuts",1176,1
"Pieguski",485,2
"Pieguski",1176,3
"Wisełka",485,0
"Alpenliebe",1176,0
"Kinder surprise",485,4
"Nimm2",1176,0
"Dumle",485,5
"Dumle",1176,3
"Milky Way",485,5
"Creme puffs (ptysie)",1176,3
"Maltesers",485,0
"Jelly (kisiel)",1176,1
"Ptasie mleczko",485,5
"Knoppers",485,2
"Michalki biale",1176,0
"Chupa chups",485,4
"Prince Polo",1176,5
"Magnum Almond",485,0
"Nutella",1176,3
"Milka Lila Stars Raisins",1175,3
"Toblerone white",1175,4
"Chalwa",1175,4
"Grzeski dziel na 6",1175,3
"Mon cheri",1175,2
"Donuts ",1175,4
"Pieguski",1175,4
"Bounty",1175,5
"Nutella",1175,5
"Manhattan Ice Cream",1175,0
"Kinder bueno white",1175,5
"Kopiko",1175,1
"Raffaello",1175,4
"Twix",1175,4
"7 days - cake bar",1175,1
"Prince Polo",1175,3
"Nogger",1175,2
"Nonnette (pierniczki)",1175,4
"Chupa chups",1175,3
"Haribo",1175,5
"Toffifee",1175,5
"Milky Way",1175,5
"KitKat",1175,3
"Mamba",1175,4
"Wisełka",1175,2
"Cornetto",1175,1
"After Eight ",1175,1
"Werther's Original",1175,4
"Skittles",1175,4
"Fruitella",1175,4
"Schogetten",1175,5
"Milka White",1175,5
"Czekolada z okienkiem",1175,5
"Halls",1175,1
"Creme puffs (ptysie)",1175,1
"Michalki biale",1175,1
"Leibniz Biscuits",1175,1
"Magnum Almond",1175,3
"Mars",1175,4
"Jelly (kisiel)",1175,4
"Lion",1175,4
"Alpenliebe",1175,1
"Merci",1175,3
"Kaszka manna",1175,4
"Lentilky",1175,4
"Dzika roza",1175,1
"Knoppers",1175,3
"Romero",1175,4
"Kinder surprise",1175,4
"Nimm2",1175,2
"Milka Hazelnuts",1175,4
"Ferrero rocher",1175,5
"Jeżyki",1175,5
"LU Holenderskie",1175,3
"Snickers",1175,3
"Maltesers",1175,4
"Dumle",1175,5
"M&m's",1175,4
"Kinder bueno",1175,5
"Mentos Mint",1175,1
"Fisherman's Friend",1175,1
"Draze kokosowe korsarz",1175,5
"Duplo",1175,5
"Tic tac",1175,1
"Ptasie mleczko",1175,4
"Kinder surprise",592,3
"Maltesers",592,5
"Chalwa",592,2
"Schogetten",592,3
"Jelly (kisiel)",592,3
"Nimm2",592,4
"Pieguski",592,3
"Romero",592,0
"Cornetto",592,1
"Toffifee",592,3
"Milka Hazelnuts",592,4
"Leibniz Biscuits",592,2
"Skittles",592,5
"JoJo pianki",592,4
"Werther's Original",592,3
"Ferrero rocher",592,5
"Mamba",592,4
"Toblerone white",592,3
"7 days - cake bar",592,2
"Mars",592,2
"Dzika roza",592,0
"Grzeski dziel na 6",592,0
"Snickers",592,3
"Kaszka manna",592,5
"Duplo",592,4
"Jeżyki",592,3
"Bounty",592,4
"M&m's",592,3
"Magnum Almond",592,5
"Kinder bueno",592,5
"Wisełka",592,0
"Milka White",592,1
"Draze kokosowe korsarz",592,2
"Czekolada z okienkiem",592,3
"Merci",592,2
"After Eight ",592,5
"Tic tac",592,3
"Milky Way",592,4
"KitKat",592,3
"Halls",592,2
"Fisherman's Friend",592,0
"Raffaello",592,5
"Donuts ",592,2
"Twix",592,3
"Mentos Mint",592,4
"Nutella",592,2
"Chupa chups",592,3
"Haribo",592,2
"LU Holenderskie",592,3
"Michalki biale",592,0
"Mon cheri",592,3
"Knoppers",592,5
"Lentilky",592,3
"Nonnette (pierniczki)",592,0
"Lion",592,3
"Manhattan Ice Cream",592,0
"Nogger",592,2
"Dumle",592,4
"Kinder bueno white",592,4
"Fruitella",592,3
"Creme puffs (ptysie)",592,1
"Prince Polo",592,2
"Ptasie mleczko",592,4
"Kopiko",592,1
"Milka Lila Stars Raisins",592,4
"Alpenliebe",592,3
"Raffaello",188,3
"Draze kokosowe korsarz",188,4
"Leibniz Biscuits",188,3
"Mars",188,5
"Magnum Almond",188,5
"LU Holenderskie",188,2
"Dzika roza",188,0
"Duplo",188,0
"Werther's Original",188,5
"Kopiko",188,3
"Wisełka",188,0
"Snickers",188,4
"Nimm2",188,4
"Alpenliebe",188,0
"Creme puffs (ptysie)",188,2
"JoJo pianki",188,1
"Nutella",188,3
"After Eight ",188,5
"Lion",188,2
"Manhattan Ice Cream",188,0
"Maltesers",188,5
"M&m's",188,3
"Fisherman's Friend",188,0
"Romero",188,3
"Prince Polo",188,2
"Ptasie mleczko",188,4
"Milka Lila Stars Raisins",188,0
"Knoppers",188,2
"Milky Way",188,5
"Chalwa",188,3
"Kinder bueno",188,2
"Jelly (kisiel)",188,2
"Twix",188,4
"Toblerone white",188,4
"Grzeski dziel na 6",188,1
"Tic tac",188,1
"Mentos Mint",188,1
"JoJo pianki",485,5
"Skittles",188,4
"Jeżyki",188,4
"Nogger",188,3
"Mon cheri",188,1
"7 days - cake bar",188,2
"Kinder bueno white",188,0
"Halls",188,1
"KitKat",188,3
"Milka Hazelnuts",188,3
"Nonnette (pierniczki)",188,0
"Bounty",188,3
"Merci",188,3
"Kinder surprise",188,5
"Donuts ",188,2
"Pieguski",188,2
"Haribo",188,4
"Ferrero rocher",188,3
"Chupa chups",188,5
"Michalki biale",188,0
"Lion",902,4
"Milka White",188,3
"Haribo",902,4
"Schogetten",188,5
"Michalki biale",902,3
"Maltesers",902,2
"Nimm2",902,3
"Czekolada z okienkiem",188,3
"Alpenliebe",902,1
"Lentilky",188,5
"Magnum Almond",902,2
"Cornetto",188,5
"Manhattan Ice Cream",902,4
"Fruitella",188,3
"Kinder bueno",902,5
"Toffifee",188,3
"Donuts ",902,5
"Snickers",902,3
"Kaszka manna",188,4
"LU Holenderskie",902,0
"Dumle",188,5
"Mentos Mint",902,3
"Mamba",188,4
"JoJo pianki",902,0
"Romero",902,3
"Chupa chups",902,4
"Dumle",902,4
"Milka Lila Stars Raisins",902,3
"Ferrero rocher",902,4
"Jelly (kisiel)",902,0
"Kopiko",902,3
"Knoppers",902,4
"Toblerone white",902,1
"Pieguski",902,5
"Wisełka",902,0
"Duplo",902,0
"Ptasie mleczko",902,5
"Kaszka manna",902,0
"Nonnette (pierniczki)",902,0
"After Eight ",902,5
"Nogger",902,2
"KitKat",902,4
"Merci",902,4
"Creme puffs (ptysie)",902,0
"Milka White",902,2
"Milky Way",902,3
"Twix",902,3
"7 days - cake bar",902,3
"M&m's",902,4
"Mamba",902,4
"Toffifee",902,4
"Lentilky",902,5
"Mon cheri",902,3
"Cornetto",902,4
"Nutella",902,5
"Milka Hazelnuts",902,3
"Prince Polo",902,4
"Draze kokosowe korsarz",902,5
"Chalwa",902,1
"Halls",902,3
"Czekolada z okienkiem",902,2
"Fruitella",902,3
"Leibniz Biscuits",902,0
"Grzeski dziel na 6",902,4
"Fisherman's Friend",902,0
"Skittles",902,5
"Kinder surprise",902,4
"Raffaello",902,4
"Kinder bueno white",902,5
"Tic tac",902,3
"Mars",902,3
"Jeżyki",902,4
"Schogetten",902,3
"Werther's Original",902,2
"Bounty",902,4
"Dzika roza",902,0
"Nonnette (pierniczki)",55,2
"Jelly (kisiel)",55,3
"Lentilky",55,5
"Tic tac",55,1
"Mon cheri",55,2
"Romero",55,0
"Leibniz Biscuits",55,2
"Milky Way",55,5
"Milka White",55,5
"Haribo",55,4
"Magnum Almond",55,5
"Toblerone white",55,3
"After Eight ",55,1
"Halls",55,1
"Milka Lila Stars Raisins",55,5
"Ferrero rocher",55,5
"Nimm2",55,2
"Merci",55,5
"Lion",55,4
"Fisherman's Friend",55,0
"Twix",55,5
"Raffaello",55,5
"7 days - cake bar",55,3
"Manhattan Ice Cream",55,0
"Michalki biale",55,2
"Pieguski",55,5
"Mars",55,5
"Maltesers",55,0
"Kaszka manna",55,4
"M&m's",55,5
"KitKat",55,5
"Kinder bueno white",55,5
"Donuts ",55,5
"Jeżyki",55,4
"Dumle",55,2
"Kopiko",55,4
"Czekolada z okienkiem",55,5
"Schogetten",55,5
"Bounty",55,3
"Nutella",55,5
"Mamba",55,4
"Fruitella",55,4
"Toffifee",55,5
"Snickers",55,5
"Knoppers",55,5
"Kinder bueno",55,5
"Duplo",55,4
"Alpenliebe",55,1
"Draze kokosowe korsarz",55,2
"JoJo pianki",55,1
"Milka Hazelnuts",55,4
"Dzika roza",55,2
"Ptasie mleczko",55,5
"Grzeski dziel na 6",55,5
"Chupa chups",55,4
"Wisełka",55,0
"LU Holenderskie",55,0
"Mentos Mint",55,1
"Chalwa",55,4
"Skittles",55,3
"Werther's Original",55,5
"Prince Polo",55,5
"Creme puffs (ptysie)",55,3
"Kinder surprise",55,5
"Nogger",55,5
"Cornetto",55,4
"Snickers",1430,3
"KitKat",1430,4
"Milka White",1430,4
"Prince Polo",1430,4
"Magnum Almond",1430,0
"Cornetto",1430,4
"Ptasie mleczko",1430,5
"Mentos Mint",1430,3
"JoJo pianki",1430,4
"Haribo",1430,5
"Twix",1430,5
"Nogger",1430,5
"M&m's",1430,2
"Dumle",1430,4
"Michalki biale",1430,1
"Jeżyki",1430,4
"Dzika roza",1430,0
"Milka Hazelnuts",1430,5
"Tic tac",1430,3
"Schogetten",1430,0
"Fisherman's Friend",1430,0
"Kinder bueno",1430,4
"Lentilky",1430,2
"Knoppers",1430,4
"Nutella",1430,5
"7 days - cake bar",1430,5
"Milky Way",1430,2
"Skittles",1430,3
"Kopiko",1430,4
"Toblerone white",1430,0
"Chupa chups",1430,5
"Milka Lila Stars Raisins",1430,4
"LU Holenderskie",1430,0
"Mamba",1430,3
"Kinder bueno white",1430,0
"Raffaello",1430,5
"Halls",1430,4
"Kaszka manna",1430,0
"Bounty",1430,4
"Creme puffs (ptysie)",1430,0
"Donuts ",1430,5
"Nimm2",1430,4
"Alpenliebe",1430,4
"Nonnette (pierniczki)",1430,0
"Merci",1430,4
"Duplo",1430,0
"Pieguski",1430,2
"Toffifee",1430,3
"After Eight ",1430,0
"Czekolada z okienkiem",1430,5
"Draze kokosowe korsarz",1430,1
"Lion",1430,4
"Ferrero rocher",1430,5
"Romero",1430,4
"Grzeski dziel na 6",1430,3
"Fruitella",1430,3
"Jelly (kisiel)",1430,0
"Kinder surprise",1430,4
"Chalwa",1430,1
"Mon cheri",1430,4
"Manhattan Ice Cream",1430,5
"Mars",1430,4
"Werther's Original",1430,3
"Leibniz Biscuits",1430,3
"Maltesers",1430,5
"Wisełka",1430,0
"M&m's",238,3
"Merci",238,3
"Halls",238,4
"Fisherman's Friend",238,0
"Kinder surprise",238,5
"Cornetto",238,5
"Ferrero rocher",238,3
"After Eight ",238,0
"Manhattan Ice Cream",238,4
"Jelly (kisiel)",238,4
"Maltesers",238,5
"Milky Way",238,3
"Milka Hazelnuts",238,3
"Prince Polo",238,3
"Dzika roza",238,3
"Donuts ",238,2
"KitKat",238,2
"Romero",238,4
"Raffaello",238,5
"Toblerone white",238,4
"Dumle",238,4
"Alpenliebe",238,4
"Czekolada z okienkiem",238,2
"Ptasie mleczko",238,5
"Mon cheri",238,1
"Mentos Mint",238,2
"Pieguski",238,1
"7 days - cake bar",238,1
"Lion",238,2
"Tic tac",238,2
"Skittles",238,5
"Nonnette (pierniczki)",238,2
"Michalki biale",238,0
"Milka White",238,4
"Leibniz Biscuits",238,2
"Wisełka",238,0
"Grzeski dziel na 6",238,2
"Werther's Original",238,5
"Knoppers",238,2
"Bounty",238,1
"Toffifee",238,2
"Kinder bueno white",238,4
"Nutella",238,4
"Milka Lila Stars Raisins",238,4
"Twix",238,3
"Haribo",238,5
"Chalwa",238,1
"Jeżyki",238,1
"Lentilky",238,2
"Kinder bueno",238,3
"Kopiko",238,2
"Kaszka manna",238,2
"Duplo",238,3
"Nimm2",238,5
"Mars",238,3
"Chupa chups",238,5
"Snickers",238,2
"Creme puffs (ptysie)",238,3
"LU Holenderskie",238,0
"Fruitella",238,5
"Schogetten",238,0
"Magnum Almond",238,3
"Draze kokosowe korsarz",238,3
"JoJo pianki",238,3
"Mamba",238,5
"Nogger",238,4
"Milky Way",740,5
"Lentilky",740,3
"Kopiko",740,4
"Fisherman's Friend",740,0
"Creme puffs (ptysie)",740,5
"Dumle",740,2
"Dzika roza",740,0
"Grzeski dziel na 6",740,3
"Snickers",740,4
"Alpenliebe",740,3
"Halls",740,4
"Toblerone white",740,0
"Magnum Almond",740,0
"Chalwa",740,4
"Leibniz Biscuits",740,5
"KitKat",740,3
"Milka Lila Stars Raisins",740,5
"Donuts ",740,4
"Schogetten",740,0
"Fruitella",740,5
"Milka White",740,4
"Czekolada z okienkiem",740,5
"Michalki biale",740,0
"Draze kokosowe korsarz",740,2
"M&m's",740,4
"Duplo",740,0
"Wisełka",740,0
"Merci",740,5
"Kaszka manna",740,3
"Haribo",740,5
"Pieguski",740,5
"Nonnette (pierniczki)",740,4
"Ferrero rocher",740,5
"Mentos Mint",740,3
"LU Holenderskie",740,3
"Knoppers",740,3
"Nogger",740,3
"Toffifee",740,4
"Raffaello",740,4
"Lion",740,2
"Milka Hazelnuts",740,4
"Mamba",740,5
"Nimm2",740,5
"Kinder bueno",740,3
"Skittles",740,4
"Twix",740,3
"7 days - cake bar",740,0
"Werther's Original",740,3
"After Eight ",740,0
"Romero",740,0
"JoJo pianki",740,2
"Jeżyki",740,3
"Manhattan Ice Cream",740,3
"Prince Polo",740,5
"Nutella",740,3
"Jelly (kisiel)",740,4
"Cornetto",740,4
"Maltesers",740,4
"Bounty",740,2
"Tic tac",740,4
"Ptasie mleczko",740,5
"Kinder surprise",740,5
"Mars",740,4
"Kinder bueno white",740,0
"Mon cheri",740,4
"Chupa chups",740,5
"Milka Hazelnuts",1429,3
"Snickers",1429,4
"Tic tac",1429,2
"Kopiko",1429,1
"Ptasie mleczko",1429,4
"Wisełka",1429,0
"Mon cheri",1429,3
"After Eight ",1429,4
"Merci",1429,4
"Leibniz Biscuits",1429,4
"Werther's Original",1429,3
"Bounty",1429,3
"Chupa chups",1429,4
"Grzeski dziel na 6",1429,2
"Mentos Mint",1429,2
"7 days - cake bar",290,1
"Magnum Almond",290,2
"Mentos Mint",290,2
"Fisherman's Friend",1429,3
"Jeżyki",290,5
"Kinder bueno white",1429,5
"Alpenliebe",290,2
"Pieguski",290,5
"Draze kokosowe korsarz",1429,4
"Kinder bueno white",290,5
"Pieguski",1429,4
"Kopiko",290,3
"Werther's Original",290,3
"Milka White",1429,3
"Schogetten",290,4
"Creme puffs (ptysie)",290,5
"Skittles",1429,5
"Lion",1429,4
"Romero",290,3
"After Eight ",290,5
"Toblerone white",1429,0
"Ferrero rocher",290,5
"Ptasie mleczko",290,5
